DateTime,Text,Words_VAD_Emotion,Tweet_VAD_Emotion,Segment_ID
2016-04-16 16:19:51+00:00,I bet parenting was so much easier like 30 years ago. You could tell your stupid kids anything and they'd have no reason not to believe you.,"{""bet"": {""valence"": 0.385, ""arousal"": 0.698, ""dominance"": 0.432, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""parenting"": {""valence"": 0.812, ""arousal"": 0.52, ""dominance"": 0.676, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""like"": {""valence"": 0.719, ""arousal"": 0.353, ""dominance"": 0.446, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""years"": {""valence"": 0.653, ""arousal"": 0.33, ""dominance"": 0.508, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""ago"": {""valence"": 0.317, ""arousal"": 0.28, ""dominance"": 0.404, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""tell"": {""valence"": 0.551, ""arousal"": 0.35, ""dominance"": 0.457, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""stupid"": {""valence"": 0.133, ""arousal"": 0.51, ""dominance"": 0.2, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""kids"": {""valence"": 0.837, ""arousal"": 0.5, ""dominance"": 0.417, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""reason"": {""valence"": 0.781, ""arousal"": 0.455, ""dominance"": 0.712, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""believe"": {""valence"": 0.781, ""arousal"": 0.37, ""dominance"": 0.682, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6114545454545454, ""arousal"": 0.43227272727272736, ""dominance"": 0.5024545454545455, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2016-04-16 16:26:23+00:00,"Now they can just google stuff. 

""Um actually mom it's NOT a federal law that kids have to go to bed at 8. Now GIVE ME BACK MY IPAD!!!!""","{""can"": {""valence"": 0.662, ""arousal"": 0.36, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""stuff"": {""valence"": 0.622, ""arousal"": 0.367, ""dominance"": 0.263, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""mom"": {""valence"": 0.927, ""arousal"": 0.336, ""dominance"": 0.639, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""federal"": {""valence"": 0.53, ""arousal"": 0.459, ""dominance"": 0.859, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""law"": {""valence"": 0.74, ""arousal"": 0.59, ""dominance"": 0.815, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""kids"": {""valence"": 0.837, ""arousal"": 0.5, ""dominance"": 0.417, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""go"": {""valence"": 0.51, ""arousal"": 0.441, ""dominance"": 0.444, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""bed"": {""valence"": 0.604, ""arousal"": 0.173, ""dominance"": 0.327, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""give"": {""valence"": 0.75, ""arousal"": 0.346, ""dominance"": 0.5, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""back"": {""valence"": 0.438, ""arousal"": 0.353, ""dominance"": 0.336, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6706363636363636, ""arousal"": 0.3921818181818182, ""dominance"": 0.5133636363636364, ""emotion"": [0.0, 0.0, 0.0, 0.09090909090909091, 0.0, 0.0, 0.0, 0.0]}",0
2016-04-17 05:15:16+00:00,Lms if you've ever considered getting pregnant just so you could have a few weeks of paid maternity leave,"{""pregnant"": {""valence"": 0.765, ""arousal"": 0.773, ""dominance"": 0.537, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""maternity"": {""valence"": 0.865, ""arousal"": 0.48, ""dominance"": 0.622, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""leave"": {""valence"": 0.375, ""arousal"": 0.315, ""dominance"": 0.295, ""emotion"": [0, 0, 0, 0, 1, 1, 0, 0]}}","{""valence"": 0.6905, ""arousal"": 0.48924999999999996, ""dominance"": 0.5117499999999999, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.25, 0.25, 0.0, 0.0]}",0
2016-04-17 14:33:28+00:00,I don't get why one direction seems to think they can just throw around the n-word. I'll still listen to their music but be careful guys,"{""get"": {""valence"": 0.74, ""arousal"": 0.594, ""dominance"": 0.667, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""one"": {""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""direction"": {""valence"": 0.719, ""arousal"": 0.33, ""dominance"": 0.684, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""think"": {""valence"": 0.786, ""arousal"": 0.408, ""dominance"": 0.618, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""can"": {""valence"": 0.662, ""arousal"": 0.36, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""throw"": {""valence"": 0.344, ""arousal"": 0.77, ""dominance"": 0.623, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""ill"": {""valence"": 0.073, ""arousal"": 0.41, ""dominance"": 0.2, ""emotion"": [1, 1, 0, 0, 0, 1, 0, 1]}, ""listen"": {""valence"": 0.771, ""arousal"": 0.36, ""dominance"": 0.445, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""music"": {""valence"": 0.833, ""arousal"": 0.563, ""dominance"": 0.605, ""emotion"": [0, 0, 0, 0, 0, 1, 1, 0]}, ""be"": {""valence"": 0.67, ""arousal"": 0.24, ""dominance"": 0.554, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""careful"": {""valence"": 0.625, ""arousal"": 0.538, ""dominance"": 0.53, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.615, ""arousal"": 0.4422727272727273, ""dominance"": 0.5227272727272728, ""emotion"": [0.09090909090909091, 0.09090909090909091, 0.0, 0.0, 0.0, 0.18181818181818182, 0.09090909090909091, 0.09090909090909091]}",0
2016-04-17 15:05:59+00:00,"On a scale of 1-4, who's trying to adopt me","{""scale"": {""valence"": 0.31, ""arousal"": 0.35, ""dominance"": 0.577, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""adopt"": {""valence"": 0.694, ""arousal"": 0.612, ""dominance"": 0.701, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.502, ""arousal"": 0.481, ""dominance"": 0.639, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2016-04-17 15:14:34+00:00,I challenge you to name one thing wrong with my outfit https://t.co/OmIfs2vUPJ,"{""challenge"": {""valence"": 0.469, ""arousal"": 0.922, ""dominance"": 0.713, ""emotion"": [1, 1, 0, 0, 0, 0, 0, 0]}, ""name"": {""valence"": 0.573, ""arousal"": 0.3, ""dominance"": 0.415, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""one"": {""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""thing"": {""valence"": 0.449, ""arousal"": 0.222, ""dominance"": 0.26, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""wrong"": {""valence"": 0.042, ""arousal"": 0.582, ""dominance"": 0.48, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""outfit"": {""valence"": 0.76, ""arousal"": 0.49, ""dominance"": 0.566, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.4725, ""arousal"": 0.46799999999999997, ""dominance"": 0.4673333333333332, ""emotion"": [0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2016-04-17 15:17:14+00:00,"@qaddy I'm actually wearing even socks my friend, you just can't see the other one. NEXT.","{""wearing"": {""valence"": 0.646, ""arousal"": 0.52, ""dominance"": 0.461, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""friend"": {""valence"": 0.906, ""arousal"": 0.413, ""dominance"": 0.573, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}, ""see"": {""valence"": 0.635, ""arousal"": 0.269, ""dominance"": 0.312, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""other"": {""valence"": 0.472, ""arousal"": 0.23, ""dominance"": 0.259, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""one"": {""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6402000000000001, ""arousal"": 0.3448, ""dominance"": 0.395, ""emotion"": [0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.2, 0.0]}",0
2016-04-17 18:53:31+00:00,Bought my first motorcycle today 😍 https://t.co/4zTo88NJp7,"{""first"": {""valence"": 0.625, ""arousal"": 0.5, ""dominance"": 0.788, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""motorcycle"": {""valence"": 0.677, ""arousal"": 0.764, ""dominance"": 0.713, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""today"": {""valence"": 0.806, ""arousal"": 0.306, ""dominance"": 0.362, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.7026666666666667, ""arousal"": 0.5233333333333333, ""dominance"": 0.621, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2016-04-17 19:19:21+00:00,@BasseelVine hey I don't need to put up with this!!! *drives away on cool new motorcycle at 300 mph*,"{""need"": {""valence"": 0.51, ""arousal"": 0.574, ""dominance"": 0.2, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""put"": {""valence"": 0.52, ""arousal"": 0.398, ""dominance"": 0.51, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""cool"": {""valence"": 0.885, ""arousal"": 0.54, ""dominance"": 0.781, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""new"": {""valence"": 0.917, ""arousal"": 0.49, ""dominance"": 0.582, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""motorcycle"": {""valence"": 0.677, ""arousal"": 0.764, ""dominance"": 0.713, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.7018, ""arousal"": 0.5532, ""dominance"": 0.5572, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2016-04-18 03:42:47+00:00,What's the longest you've ever worn a hat,"{""worn"": {""valence"": 0.35, ""arousal"": 0.482, ""dominance"": 0.189, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 0]}, ""hat"": {""valence"": 0.604, ""arousal"": 0.183, ""dominance"": 0.353, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.477, ""arousal"": 0.3325, ""dominance"": 0.271, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0]}",0
2016-04-18 15:35:46+00:00,Something terrible has happened here. https://t.co/ns2k45Mkvz,"{""terrible"": {""valence"": 0.061, ""arousal"": 0.849, ""dominance"": 0.604, ""emotion"": [1, 1, 0, 0, 0, 1, 0, 1]}}","{""valence"": 0.061, ""arousal"": 0.849, ""dominance"": 0.604, ""emotion"": [1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]}",0
2016-04-18 18:18:55+00:00,When life is going great but then you remember Casey Anthony murdered her daughter and got away with it https://t.co/umstNKDpTy,"{""life"": {""valence"": 0.918, ""arousal"": 0.615, ""dominance"": 0.824, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""great"": {""valence"": 0.958, ""arousal"": 0.665, ""dominance"": 0.81, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""remember"": {""valence"": 0.776, ""arousal"": 0.422, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""daughter"": {""valence"": 0.908, ""arousal"": 0.415, ""dominance"": 0.455, ""emotion"": [0, 0, 0, 0, 0, 0, 1, 0]}}","{""valence"": 0.89, ""arousal"": 0.52925, ""dominance"": 0.63575, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, 0.0]}",0
2016-04-18 18:33:36+00:00,Ah shit I think my handkerchief was dirty https://t.co/L8gZ0MunrQ,"{""shit"": {""valence"": 0.0, ""arousal"": 0.678, ""dominance"": 0.294, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 1]}, ""think"": {""valence"": 0.786, ""arousal"": 0.408, ""dominance"": 0.618, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""handkerchief"": {""valence"": 0.51, ""arousal"": 0.192, ""dominance"": 0.219, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""dirty"": {""valence"": 0.153, ""arousal"": 0.46, ""dominance"": 0.17, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 1]}}","{""valence"": 0.36225, ""arousal"": 0.4345, ""dominance"": 0.32525, ""emotion"": [0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5]}",0
2016-04-18 19:54:07+00:00,@zipoffs what a tease,"{""tease"": {""valence"": 0.317, ""arousal"": 0.79, ""dominance"": 0.432, ""emotion"": [1, 0, 1, 0, 0, 1, 0, 0]}}","{""valence"": 0.317, ""arousal"": 0.79, ""dominance"": 0.432, ""emotion"": [1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]}",0
2016-04-19 00:56:12+00:00,"Closed caption writer who lost all but one finger in a coyote accident, continues to try his best https://t.co/lOj84ksQqr","{""closed"": {""valence"": 0.24, ""arousal"": 0.164, ""dominance"": 0.318, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""caption"": {""valence"": 0.814, ""arousal"": 0.292, ""dominance"": 0.379, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""writer"": {""valence"": 0.806, ""arousal"": 0.33, ""dominance"": 0.78, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""lost"": {""valence"": 0.199, ""arousal"": 0.663, ""dominance"": 0.148, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 0]}, ""one"": {""valence"": 0.542, ""arousal"": 0.292, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""finger"": {""valence"": 0.321, ""arousal"": 0.264, ""dominance"": 0.291, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""coyote"": {""valence"": 0.459, ""arousal"": 0.471, ""dominance"": 0.387, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}, ""accident"": {""valence"": 0.125, ""arousal"": 0.908, ""dominance"": 0.336, ""emotion"": [0, 1, 0, 0, 1, 1, 0, 0]}, ""try"": {""valence"": 0.604, ""arousal"": 0.551, ""dominance"": 0.556, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.4566666666666667, ""arousal"": 0.43722222222222223, ""dominance"": 0.3961111111111111, ""emotion"": [0.0, 0.2222222222222222, 0.0, 0.0, 0.1111111111111111, 0.2222222222222222, 0.0, 0.0]}",1
2016-04-20 02:55:16+00:00,"I will never forget where I was on 7/11. More importantly, I will never forget what 7/11 is called. God bless America.","{""will"": {""valence"": 0.698, ""arousal"": 0.408, ""dominance"": 0.735, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""forget"": {""valence"": 0.312, ""arousal"": 0.382, ""dominance"": 0.209, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""god"": {""valence"": 0.758, ""arousal"": 0.518, ""dominance"": 0.886, ""emotion"": [0, 1, 1, 1, 0, 0, 1, 0]}, ""bless"": {""valence"": 0.929, ""arousal"": 0.269, ""dominance"": 0.588, ""emotion"": [0, 0, 1, 1, 0, 0, 1, 0]}}","{""valence"": 0.67425, ""arousal"": 0.39425, ""dominance"": 0.6045, ""emotion"": [0.0, 0.25, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]}",1
2016-04-20 03:10:00+00:00,Single and ready to Christian mingle,"{""single"": {""valence"": 0.291, ""arousal"": 0.354, ""dominance"": 0.259, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""ready"": {""valence"": 0.77, ""arousal"": 0.388, ""dominance"": 0.648, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}, ""mingle"": {""valence"": 0.561, ""arousal"": 0.48, ""dominance"": 0.434, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5406666666666666, ""arousal"": 0.4073333333333333, ""dominance"": 0.447, ""emotion"": [0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2016-04-20 03:45:51+00:00,This is the most me thing I've ever seen https://t.co/y5y7YPSEZt,"{""thing"": {""valence"": 0.449, ""arousal"": 0.222, ""dominance"": 0.26, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.449, ""arousal"": 0.222, ""dominance"": 0.26, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
