DateTime,Text,Words_VAD_Emotion,Tweet_VAD_Emotion,Segment_ID
2022-02-09 17:44:49+00:00,"it’s wild that this is even a convo when most people love watching it, and the overwhelming majority of content cre… https://t.co/OalnC0Q8Kq","{""wild"": {""valence"": 0.312, ""arousal"": 0.922, ""dominance"": 0.75, ""emotion"": [0, 0, 0, 0, 1, 0, 0, 0]}, ""people"": {""valence"": 0.604, ""arousal"": 0.4, ""dominance"": 0.5, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""love"": {""valence"": 1.0, ""arousal"": 0.519, ""dominance"": 0.673, ""emotion"": [0, 0, 0, 0, 0, 0, 1, 0]}, ""overwhelming"": {""valence"": 0.327, ""arousal"": 0.83, ""dominance"": 0.64, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""majority"": {""valence"": 0.684, ""arousal"": 0.56, ""dominance"": 0.93, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}, ""content"": {""valence"": 0.764, ""arousal"": 0.296, ""dominance"": 0.559, ""emotion"": [0, 0, 0, 1, 0, 0, 1, 0]}}","{""valence"": 0.6151666666666666, ""arousal"": 0.5878333333333333, ""dominance"": 0.6753333333333335, ""emotion"": [0.0, 0.0, 0.0, 0.3333333333333333, 0.16666666666666666, 0.0, 0.5, 0.0]}",0
2022-02-09 18:28:34+00:00,@aqueerwolf zero shot you have ever watched a stream and have only seen a compilation of me afk if you think this.,"{""shot"": {""valence"": 0.144, ""arousal"": 0.75, ""dominance"": 0.569, ""emotion"": [1, 1, 0, 0, 1, 1, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""stream"": {""valence"": 0.449, ""arousal"": 0.537, ""dominance"": 0.559, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""compilation"": {""valence"": 0.53, ""arousal"": 0.512, ""dominance"": 0.606, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""think"": {""valence"": 0.786, ""arousal"": 0.408, ""dominance"": 0.618, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5332000000000001, ""arousal"": 0.5192, ""dominance"": 0.589, ""emotion"": [0.2, 0.2, 0.0, 0.0, 0.2, 0.2, 0.0, 0.0]}",0
2022-02-09 18:30:31+00:00,this is a wild take and it speaks to the power of compilations. i have 8 hours of stream you can watch through to r… https://t.co/fu1oV4Tlax,"{""wild"": {""valence"": 0.312, ""arousal"": 0.922, ""dominance"": 0.75, ""emotion"": [0, 0, 0, 0, 1, 0, 0, 0]}, ""take"": {""valence"": 0.828, ""arousal"": 0.537, ""dominance"": 0.348, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""power"": {""valence"": 0.719, ""arousal"": 0.67, ""dominance"": 0.953, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""stream"": {""valence"": 0.449, ""arousal"": 0.537, ""dominance"": 0.559, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""can"": {""valence"": 0.662, ""arousal"": 0.36, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""watch"": {""valence"": 0.531, ""arousal"": 0.346, ""dominance"": 0.423, ""emotion"": [0, 1, 1, 0, 0, 0, 0, 0]}}","{""valence"": 0.6082857142857143, ""arousal"": 0.5372857142857143, ""dominance"": 0.5828571428571429, ""emotion"": [0.0, 0.14285714285714285, 0.14285714285714285, 0.0, 0.14285714285714285, 0.0, 0.0, 0.0]}",0
2022-02-09 18:33:49+00:00,@darshhg this is what’s gonna make me dmca and end the hasanabi clips industrial complex.,"{""make"": {""valence"": 0.684, ""arousal"": 0.42, ""dominance"": 0.48, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""end"": {""valence"": 0.198, ""arousal"": 0.349, ""dominance"": 0.298, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""industrial"": {""valence"": 0.469, ""arousal"": 0.6, ""dominance"": 0.875, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""complex"": {""valence"": 0.388, ""arousal"": 0.608, ""dominance"": 0.55, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.43474999999999997, ""arousal"": 0.49424999999999997, ""dominance"": 0.5507500000000001, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2022-02-09 19:00:20+00:00,i pause so fucking much when i'm reacting that even @CasuallyE  famously ripped me. https://t.co/NdoGlH5fTz,"{""pause"": {""valence"": 0.429, ""arousal"": 0.188, ""dominance"": 0.264, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""fucking"": {""valence"": 0.229, ""arousal"": 0.812, ""dominance"": 0.39, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""famously"": {""valence"": 0.856, ""arousal"": 0.765, ""dominance"": 0.787, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5046666666666667, ""arousal"": 0.5883333333333334, ""dominance"": 0.48033333333333333, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2022-02-09 19:23:27+00:00,DAYCARE IS OPEN AND EARLY TOO! WATCHED TINDER SWINDLER LAST NIGHT &amp; HAVE A LOT OF THOUGHTS ON IT! TALKING BRIEFLY A… https://t.co/qklEa6HB5L,"{""daycare"": {""valence"": 0.776, ""arousal"": 0.481, ""dominance"": 0.36, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""open"": {""valence"": 0.62, ""arousal"": 0.48, ""dominance"": 0.569, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""early"": {""valence"": 0.633, ""arousal"": 0.373, ""dominance"": 0.426, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""swindler"": {""valence"": 0.125, ""arousal"": 0.721, ""dominance"": 0.575, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""night"": {""valence"": 0.598, ""arousal"": 0.396, ""dominance"": 0.404, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""amp"": {""valence"": 0.439, ""arousal"": 0.393, ""dominance"": 0.375, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""lot"": {""valence"": 0.531, ""arousal"": 0.215, ""dominance"": 0.37, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""thoughts"": {""valence"": 0.745, ""arousal"": 0.382, ""dominance"": 0.691, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""briefly"": {""valence"": 0.686, ""arousal"": 0.314, ""dominance"": 0.33, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.591, ""arousal"": 0.4144, ""dominance"": 0.46930000000000005, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2022-02-09 20:49:11+00:00,"""biden giving free crackpipes"" controversy is so fucking racist it's a new low for the republican parasites. this i… https://t.co/L5oMJnjnJU","{""giving"": {""valence"": 0.795, ""arousal"": 0.333, ""dominance"": 0.585, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""free"": {""valence"": 0.896, ""arousal"": 0.5, ""dominance"": 0.544, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""controversy"": {""valence"": 0.25, ""arousal"": 0.819, ""dominance"": 0.6, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""fucking"": {""valence"": 0.229, ""arousal"": 0.812, ""dominance"": 0.39, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""racist"": {""valence"": 0.061, ""arousal"": 0.673, ""dominance"": 0.482, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""new"": {""valence"": 0.917, ""arousal"": 0.49, ""dominance"": 0.582, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""low"": {""valence"": 0.292, ""arousal"": 0.22, ""dominance"": 0.102, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""republican"": {""valence"": 0.398, ""arousal"": 0.551, ""dominance"": 0.664, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.47974999999999995, ""arousal"": 0.54975, ""dominance"": 0.493625, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2022-02-09 22:08:18+00:00,mario strikers battle league looks fucking bananas i will finally play a sports game on the stream!,"{""battle"": {""valence"": 0.365, ""arousal"": 0.945, ""dominance"": 0.868, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 0]}, ""league"": {""valence"": 0.656, ""arousal"": 0.34, ""dominance"": 0.462, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""fucking"": {""valence"": 0.229, ""arousal"": 0.812, ""dominance"": 0.39, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""will"": {""valence"": 0.698, ""arousal"": 0.408, ""dominance"": 0.735, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""finally"": {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465, ""emotion"": [0, 0, 1, 1, 1, 0, 1, 1]}, ""play"": {""valence"": 0.812, ""arousal"": 0.765, ""dominance"": 0.358, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""sports"": {""valence"": 0.833, ""arousal"": 0.683, ""dominance"": 0.587, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""game"": {""valence"": 0.735, ""arousal"": 0.788, ""dominance"": 0.493, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""stream"": {""valence"": 0.449, ""arousal"": 0.537, ""dominance"": 0.559, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5955555555555556, ""arousal"": 0.6345555555555555, ""dominance"": 0.5463333333333334, ""emotion"": [0.1111111111111111, 0.0, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.0, 0.1111111111111111, 0.1111111111111111]}",0
2022-02-09 22:29:03+00:00,"nintendo switch sports looks fire, however that last ball was absolutely out!","{""nintendo"": {""valence"": 0.802, ""arousal"": 0.571, ""dominance"": 0.464, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""switch"": {""valence"": 0.5, ""arousal"": 0.538, ""dominance"": 0.509, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""sports"": {""valence"": 0.833, ""arousal"": 0.683, ""dominance"": 0.587, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""fire"": {""valence"": 0.38, ""arousal"": 0.804, ""dominance"": 0.635, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}, ""ball"": {""valence"": 0.74, ""arousal"": 0.427, ""dominance"": 0.317, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.651, ""arousal"": 0.6046, ""dominance"": 0.5024000000000001, ""emotion"": [0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",0
2022-02-10 04:03:57+00:00,@LudwigAhgren you’re sitting on a trash can,"{""sitting"": {""valence"": 0.561, ""arousal"": 0.146, ""dominance"": 0.353, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""trash"": {""valence"": 0.163, ""arousal"": 0.541, ""dominance"": 0.154, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 1]}, ""can"": {""valence"": 0.662, ""arousal"": 0.36, ""dominance"": 0.454, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.462, ""arousal"": 0.34900000000000003, ""dominance"": 0.32033333333333336, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.3333333333333333]}",1
2022-02-10 06:53:24+00:00,@Asmongold @OTKnetwork YOOOOOO I DID ALL OF THOSE THINGS !!!!!!!!! 🙏🏼,"{""things"": {""valence"": 0.519, ""arousal"": 0.25, ""dominance"": 0.368, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.519, ""arousal"": 0.25, ""dominance"": 0.368, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2022-02-10 07:46:59+00:00,the moment you respond to a furry or anime avatar on twitter you have lost the argument. it’s over. pack it up. they win.,"{""moment"": {""valence"": 0.604, ""arousal"": 0.435, ""dominance"": 0.509, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""respond"": {""valence"": 0.573, ""arousal"": 0.435, ""dominance"": 0.594, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""furry"": {""valence"": 0.428, ""arousal"": 0.4, ""dominance"": 0.333, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""avatar"": {""valence"": 0.633, ""arousal"": 0.41, ""dominance"": 0.567, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""have"": {""valence"": 0.757, ""arousal"": 0.389, ""dominance"": 0.593, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""lost"": {""valence"": 0.199, ""arousal"": 0.663, ""dominance"": 0.148, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 0]}, ""argument"": {""valence"": 0.51, ""arousal"": 0.464, ""dominance"": 0.698, ""emotion"": [1, 0, 0, 0, 0, 0, 0, 0]}, ""pack"": {""valence"": 0.51, ""arousal"": 0.347, ""dominance"": 0.475, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""win"": {""valence"": 0.927, ""arousal"": 0.694, ""dominance"": 0.888, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.5712222222222222, ""arousal"": 0.4707777777777778, ""dominance"": 0.533888888888889, ""emotion"": [0.1111111111111111, 0.0, 0.0, 0.0, 0.0, 0.1111111111111111, 0.0, 0.0]}",1
2022-02-10 08:17:45+00:00,@DeputyARUUU actually fire,"{""fire"": {""valence"": 0.38, ""arousal"": 0.804, ""dominance"": 0.635, ""emotion"": [0, 1, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.38, ""arousal"": 0.804, ""dominance"": 0.635, ""emotion"": [0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
2022-02-10 08:20:18+00:00,@jschlatt @ostonox was worried for a moment that you died.,"{""worried"": {""valence"": 0.094, ""arousal"": 0.824, ""dominance"": 0.395, ""emotion"": [0, 0, 0, 0, 0, 1, 0, 0]}, ""moment"": {""valence"": 0.604, ""arousal"": 0.435, ""dominance"": 0.509, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""died"": {""valence"": 0.021, ""arousal"": 0.65, ""dominance"": 0.327, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.23966666666666667, ""arousal"": 0.6363333333333333, ""dominance"": 0.4103333333333334, ""emotion"": [0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0]}",1
2022-02-10 08:24:23+00:00,@ostonox @jschlatt yes,{},{},1
2022-02-10 15:20:33+00:00,finally met nickmercs last night and he is a man of respectable size and stature. also much taller than you’d think.,"{""finally"": {""valence"": 0.583, ""arousal"": 0.433, ""dominance"": 0.465, ""emotion"": [0, 0, 1, 1, 1, 0, 1, 1]}, ""night"": {""valence"": 0.598, ""arousal"": 0.396, ""dominance"": 0.404, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""respectable"": {""valence"": 0.85, ""arousal"": 0.35, ""dominance"": 0.889, ""emotion"": [0, 0, 0, 1, 0, 0, 0, 0]}, ""size"": {""valence"": 0.531, ""arousal"": 0.336, ""dominance"": 0.569, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""stature"": {""valence"": 0.47, ""arousal"": 0.353, ""dominance"": 0.664, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""think"": {""valence"": 0.786, ""arousal"": 0.408, ""dominance"": 0.618, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}}","{""valence"": 0.6363333333333333, ""arousal"": 0.3793333333333333, ""dominance"": 0.6015, ""emotion"": [0.0, 0.0, 0.16666666666666666, 0.3333333333333333, 0.16666666666666666, 0.0, 0.16666666666666666, 0.16666666666666666]}",1
2022-02-10 15:24:23+00:00,i wanted to see if there were issues w the project before criticizing dave since it’s not the first time developers… https://t.co/ju3xuF9xKe,"{""see"": {""valence"": 0.635, ""arousal"": 0.269, ""dominance"": 0.312, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""project"": {""valence"": 0.725, ""arousal"": 0.462, ""dominance"": 0.853, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""first"": {""valence"": 0.625, ""arousal"": 0.5, ""dominance"": 0.788, ""emotion"": [0, 0, 0, 0, 0, 0, 0, 0]}, ""time"": {""valence"": 0.604, ""arousal"": 0.288, ""dominance"": 0.609, ""emotion"": [0, 0, 1, 0, 0, 0, 0, 0]}}","{""valence"": 0.64725, ""arousal"": 0.37975000000000003, ""dominance"": 0.6405000000000001, ""emotion"": [0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0]}",1
